39.54126659	-73.45055567	1
39.53088188	-73.46528488	1
39.54354836	-73.45546335	1
39.54988125	-73.45055122	1
39.53316302	-73.47019234	1
39.53949659	-73.4652823	1
39.54582992	-73.46037135	1
39.55216302	-73.4554595	1
39.55849589	-73.45054674	1
39.53544396	-73.47510013	1
39.54177774	-73.47019036	1
39.54811128	-73.46527968	1
39.55444459	-73.4603681	1
39.56077767	-73.45545561	1
39.56711052	-73.45054221	1
39.5377247	-73.48000824	1
39.54405868	-73.47509874	1
39.55039244	-73.47018833	1
39.55672596	-73.46527702	1
39.56305925	-73.46036481	1
39.56939231	-73.45545169	1
39.57572514	-73.45053766	1
39.54000523	-73.48491667	1
39.54633943	-73.48000745	1
39.55267339	-73.47509731	1
39.55900713	-73.47018628	1
39.56534063	-73.46527433	1
39.5716739	-73.46036148	1
39.57800694	-73.45544773	1
39.58433974	-73.45053307	1
39.54228557	-73.48982544	1
39.54861997	-73.48491648	1
39.55495415	-73.48000662	1
39.56128809	-73.47509586	1
39.5676218	-73.47018418	1
39.57395528	-73.46527161	1
39.58028853	-73.46035812	1
39.58662155	-73.45544373	1
39.5445657	-73.49473452	1
39.55090031	-73.48982584	1
39.5572347	-73.48491625	1
39.56356885	-73.48000576	1
39.56990278	-73.47509436	1
39.57623647	-73.47018206	1
39.58256993	-73.46526885	1
39.58890316	-73.46035473	1
39.54684563	-73.49964394	1
39.55318045	-73.49473553	1
39.55951505	-73.48982621	1
39.56584941	-73.48491599	1
39.57218355	-73.48000487	1
39.57851745	-73.47509283	1
39.58485112	-73.4701799	1
39.59118456	-73.46526605	1
39.54912535	-73.50455367	1
39.55546039	-73.49964554	1
39.5617952	-73.4947365	1
39.56812977	-73.48982655	1
39.57446412	-73.4849157	1
39.58079823	-73.48000394	1
39.58713211	-73.47509127	1
39.59346576	-73.4701777	1
39.59979918	-73.46526322	1
39.55140488	-73.50946374	1
39.55774012	-73.50455588	1
39.56407514	-73.49964711	1
39.57040993	-73.49473743	1
39.57674448	-73.48982685	1
39.58307881	-73.48491537	1
39.5894129	-73.48000297	1
39.59574676	-73.47508967	1
39.60208039	-73.47017547	1
39.60841379	-73.46526035	1
39.5536842	-73.51437413	1
39.56001966	-73.50946654	1
39.56635488	-73.50455804	1
39.57268988	-73.49964864	1
39.57902465	-73.49473834	1
39.58535918	-73.48982712	1
39.59169348	-73.484915	1
39.59802756	-73.48000198	1
39.6043614	-73.47508804	1
39.610695	-73.4701732	1
39.61702838	-73.46525745	1
39.55596332	-73.51928485	1
39.56229899	-73.51437753	1
39.56863442	-73.50946931	1
39.57496963	-73.50456018	1
39.58130461	-73.49965014	1
39.58763935	-73.4947392	1
39.59397387	-73.48982736	1
39.60030815	-73.4849146	1
39.6066422	-73.48000094	1
39.61297602	-73.47508638	1
39.61930961	-73.4701709	1
39.55824223	-73.52419589	1
39.56457811	-73.51928884	1
39.57091376	-73.51438089	1
39.57724918	-73.50947204	1
39.58358437	-73.50456228	1
39.58991932	-73.49965161	1
39.59625405	-73.49474004	1
39.60258854	-73.48982756	1
39.6089228	-73.48491417	1
39.61525683	-73.47999988	1
39.62159063	-73.47508467	1
39.56052095	-73.52910725	1
39.56685704	-73.52420048	1
39.5731929	-73.51929281	1
39.57952853	-73.51438423	1
39.58586392	-73.50947474	1
39.59219909	-73.50456435	1
39.59853403	-73.49965305	1
39.60486873	-73.49474084	1
39.6112032	-73.48982773	1
39.61753744	-73.48491371	1
39.62387145	-73.47999878	1
39.56279946	-73.53401895	1
39.56913576	-73.52911245	1
39.57547183	-73.52420505	1
39.58180767	-73.51929674	1
39.58814328	-73.51438753	1
39.59447866	-73.50947741	1
39.6008138	-73.50456638	1
39.60714872	-73.49965445	1
39.6134834	-73.49474161	1
39.61981785	-73.48982786	1
39.62615207	-73.4849132	1
39.56507777	-73.53893097	1
39.57141428	-73.53402474	1
39.57775056	-73.52911761	1
39.58408661	-73.52420958	1
39.59042243	-73.51930064	1
39.59675802	-73.5143908	1
39.60309337	-73.50948004	1
39.6094285	-73.50456838	1
39.61576339	-73.49965582	1
39.62209806	-73.49474234	1
39.62843249	-73.48982796	1
39.56735588	-73.54384331	1
39.5736926	-73.53893736	1
39.58002909	-73.53403051	1
39.58636535	-73.52912275	1
39.59270138	-73.52421408	1
39.59903718	-73.51930451	1
39.60537274	-73.51439403	1
39.61170808	-73.50948265	1
39.61804319	-73.50457035	1
39.62437806	-73.49965715	1
39.56963378	-73.54875598	1
39.57597071	-73.5438503	1
39.58230741	-73.53894372	1
39.58864388	-73.53403624	1
39.59498012	-73.52912785	1
39.60131613	-73.52421855	1
39.60765191	-73.51930834	1
39.61398746	-73.51439723	1
39.62032278	-73.50948521	1
39.62665786	-73.50457229	1
39.57191148	-73.55366898	1
39.57824862	-73.54876357	1
39.58458554	-73.54385727	1
39.59092222	-73.53895006	1
39.59725867	-73.53404194	1
39.60359489	-73.52913292	1
39.60993088	-73.52422299	1
39.61626663	-73.51931215	1
39.62260216	-73.5144004	1
39.62893746	-73.50948775	1
39.57418898	-73.5585823	1
39.58052633	-73.55367717	1
39.58686346	-73.54877114	1
39.59320035	-73.5438642	1
39.59953701	-73.53895636	1
39.60587344	-73.53404761	1
39.61220964	-73.52913795	1
39.61854561	-73.52422739	1
39.62488134	-73.51931592	1
39.63121685	-73.51440354	1
39.57646628	-73.56349594	1
39.58280384	-73.55859109	1
39.58914117	-73.55368534	1
39.59547827	-73.54877867	1
39.60181515	-73.5438711	1
39.60815179	-73.53896263	1
39.6144882	-73.53405325	1
39.62082438	-73.52914296	1
39.62716032	-73.52423176	1
39.63349604	-73.51931966	1
39.57874337	-73.56840992	1
39.58508114	-73.56350534	1
39.59141869	-73.55859986	1
39.597756	-73.55369347	1
39.60409308	-73.54878617	1
39.61042993	-73.54387797	1
39.61676655	-73.53896887	1
39.62310294	-73.53405885	1
39.6294391	-73.52914793	1
39.63577503	-73.5242361	1
39.58102026	-73.57332422	1
39.58735824	-73.56841991	1
39.593696	-73.56351471	1
39.60003352	-73.55860859	1
39.60637081	-73.55370157	1
39.61270787	-73.54879365	1
39.61904471	-73.54388481	1
39.62538131	-73.53897507	1
39.63171768	-73.53406443	1
39.63805382	-73.52915287	1
39.58329695	-73.57823884	1
39.58963514	-73.57333481	1
39.5959731	-73.56842988	1
39.60231084	-73.56352404	1
39.60864834	-73.5586173	1
39.61498561	-73.55370964	1
39.62132266	-73.54880109	1
39.62765947	-73.54389162	1
39.63399605	-73.53898125	1
39.6403324	-73.53406997	1
39.58557343	-73.58315379	1
39.59191183	-73.57825004	1
39.59825001	-73.57334538	1
39.60458795	-73.56843982	1
39.61092567	-73.56353335	1
39.61726315	-73.55862597	1
39.6236004	-73.55371769	1
39.62993742	-73.5488085	1
39.63627422	-73.5438984	1
39.64261078	-73.53898739	1
39.58784971	-73.58806907	1
39.59418833	-73.58316559	1
39.60052671	-73.57826121	1
39.60686486	-73.57335592	1
39.61320279	-73.56844972	1
39.61954048	-73.56354262	1
39.62587795	-73.55863461	1
39.63221518	-73.5537257	1
39.63855218	-73.54881588	1
39.64488895	-73.54390515	1
39.65122549	-73.53899351	1
39.59646461	-73.58808147	1
39.60280321	-73.58317736	1
39.60914157	-73.57827234	1
39.61547971	-73.57336643	1
39.62181761	-73.5684596	1
39.62815529	-73.56355187	1
39.63449273	-73.55864323	1
39.64082994	-73.55373368	1
39.64716693	-73.54882322	1
39.65350368	-73.54391186	1
39.6050795	-73.58809384	1
39.61141808	-73.5831891	1
39.61775642	-73.57828345	1
39.62409454	-73.5733769	1
39.63043242	-73.56846945	1
39.63677008	-73.56356108	1
39.6431075	-73.55865181	1
39.64944469	-73.55374163	1
39.65578166	-73.54883054	1
39.62003294	-73.58320081	1
39.62637126	-73.57829453	1
39.63270936	-73.57338735	1
39.63904722	-73.56847926	1
39.64538486	-73.56357027	1
39.65172226	-73.55866036	1
39.65805943	-73.55374955	1
39.62864778	-73.58321249	1
39.63498609	-73.57830559	1
39.64132416	-73.57339777	1
39.64766201	-73.56848905	1
39.65399962	-73.56357942	1
39.66033701	-73.55866889	1
39.63726261	-73.58322414	1
39.6436009	-73.57831661	1
39.64993896	-73.57340816	1
39.65627678	-73.56849881	1
39.66261438	-73.56358855	1
39.64587743	-73.58323577	1
39.6522157	-73.5783276	1
39.66489154	-73.56850854	1
39.65449224	-73.58324736	1
39.67608767	-73.25867641	1
39.6824115	-73.25373683	1
39.6887351	-73.24879633	1
39.69505847	-73.24385492	1
39.70138159	-73.2389126	1
39.70770448	-73.23396935	1
39.71402714	-73.22902519	1
39.72034955	-73.22408012	1
39.67837756	-73.26358687	1
39.68470161	-73.25864756	1
39.69102542	-73.25370733	1
39.697349	-73.24876619	1
39.70367234	-73.24382413	1
39.70999544	-73.23888116	1
39.7163183	-73.23393727	1
39.72264093	-73.22899246	1
39.68066725	-73.26849765	1
39.68699151	-73.26355861	1
39.69331553	-73.25861865	1
39.69963932	-73.25367778	1
39.70596288	-73.24873599	1
39.71228619	-73.24379329	1
39.71860927	-73.23884967	1
39.72493211	-73.23390513	1
39.68295673	-73.27340877	1
39.68928121	-73.26847	1
39.69560545	-73.26353031	1
39.70192945	-73.25858971	1
39.70825322	-73.25364819	1
39.71457675	-73.24870575	1
39.72090004	-73.2437624	1
39.72722309	-73.23881814	1
39.68524602	-73.27832021	1
39.69157071	-73.27338171	1
39.69789516	-73.26844229	1
39.70421937	-73.26350196	1
39.71054335	-73.25856071	1
