start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Mar 03 2011,19,4,4,7,8,99,1,15614.445708152636,9640.64,19751616.0,01h 53m 15s
Mar 04 2011,19,4,4,7,8,99,1,18558.223575044154,12278.09,21922758.0,01h 36m 16s
Mar 05 2011,19,4,4,7,8,99,1,22841.995659707056,9763.36,36531360.0,03h 47m 34s
Mar 06 2011,19,4,4,7,8,99,1,22899.171497249812,9763.47,36599356.0,01h 56m 55s
Mar 07 2011,19,4,4,7,8,99,1,23126.901426448603,10494.95,35741660.0,03h 35m 58s
Mar 08 2011,19,4,4,7,8,99,1,14866.019732235967,10772.97,15578130.0,01h 03m 29s
Mar 09 2011,19,4,4,7,8,99,1,20971.15790325566,10546.02,30392224.0,02h 03m 43s
Mar 10 2011,19,4,4,7,8,99,1,22705.81486509902,11053.46,33497964.0,03h 54m 35s
Mar 11 2011,19,4,4,7,8,99,1,25131.475493958314,11232.83,38840316.0,02h 21m 01s
Mar 12 2011,19,4,4,7,8,99,1,19681.247421379794,11115.27,26059572.0,01h 47m 22s
Mar 13 2011,19,4,4,7,8,99,1,16561.79806854094,11609.6,17667658.0,01h 04m 58s
Mar 14 2011,19,4,4,7,8,99,1,13786.075871436029,11451.69,11301364.0,01h 45m 05s
Mar 15 2011,19,4,4,7,8,99,1,15526.998809763225,12137.54,14063296.0,01h 39m 49s
Mar 16 2011,19,4,4,7,8,99,1,17444.900982928477,11770.43,19215724.0,01h 51m 50s
Mar 17 2011,19,4,4,7,8,99,1,18351.634261466017,11420.54,21943638.0,03h 39m 19s
Mar 18 2011,19,4,4,7,8,99,1,21079.65197338401,11998.61,27235594.0,01h 50m 36s
Mar 19 2011,19,4,4,7,8,99,1,15710.330698242684,11900.91,14608989.0,03h 05m 55s
Mar 20 2011,19,4,4,7,8,99,1,19602.740602663092,12899.83,21846490.0,03h 43m 18s
Mar 21 2011,19,4,4,7,8,99,1,19205.20152460983,12877.32,20857126.0,01h 50m 30s
Mar 22 2011,19,4,4,7,8,99,1,22052.747129558447,13236.8,26826460.0,03h 50m 03s
Mar 23 2011,19,4,4,7,8,99,1,24072.626517483797,12821.56,32323798.0,02h 00m 29s
Mar 24 2011,19,4,4,7,8,99,1,23135.05351892754,12320.88,30981458.0,03h 45m 52s
Mar 25 2011,19,4,4,7,8,99,1,15410.237610559747,13134.41,11001666.0,03h 32m 38s
Mar 26 2011,19,4,4,7,8,99,1,16594.76993711074,12320.85,15305301.0,01h 56m 29s
Mar 27 2011,19,4,4,7,8,99,1,19505.161899498155,12424.61,21915876.0,02h 07m 03s
Mar 28 2011,19,4,4,7,8,99,1,18451.269152324276,13216.58,17775200.0,01h 02m 37s
Mar 29 2011,19,4,4,7,8,99,1,17366.391294007404,14763.95,12060843.0,02h 08m 46s
Mar 30 2011,19,4,4,7,8,99,1,16126.948158257503,12657.5,13187858.0,01h 08m 57s
Mar 31 2011,19,4,4,7,8,99,1,21762.92914526561,14650.54,22503936.0,02h 28m 57s
Apr 01 2011,19,4,4,7,8,99,1,26353.860276402294,14953.77,32681870.0,01h 47m 35s
Apr 02 2011,19,4,4,7,8,99,1,24713.679489400936,13550.14,31496630.0,02h 17m 50s
Apr 03 2011,19,4,4,7,8,99,1,23905.73406492993,11730.42,33138568.0,01h 29m 30s
Apr 04 2011,19,4,4,7,8,99,1,33600.56643910904,13050.23,53383896.0,01h 44m 31s
Apr 05 2011,19,4,4,7,8,99,1,42541.96690724711,15162.99,70223528.0,02h 36m 53s
Apr 06 2011,19,4,4,7,8,99,1,22680.792169396795,12271.61,28896450.0,05h 00m 18s
Apr 07 2011,19,4,4,7,8,99,1,17295.20047307725,14089.71,12348279.0,01h 51m 34s
Apr 08 2011,19,4,4,7,8,99,1,17465.45363450562,14131.63,12570407.0,02h 00m 50s
Apr 09 2011,19,4,4,7,8,99,1,21062.85068994313,14744.44,19747996.0,01h 36m 08s
Apr 10 2011,19,4,4,7,8,99,1,23305.984014574027,14771.24,24910742.0,02h 35m 46s
Apr 11 2011,19,4,4,7,8,99,1,33474.980277891525,15176.22,48083352.0,01h 47m 47s
Apr 12 2011,19,4,4,7,8,99,1,26879.0766854615,13430.83,35953288.0,01h 41m 03s
Apr 13 2011,19,4,4,7,8,99,1,20618.599951225187,12871.31,22182544.0,01h 47m 43s
Apr 14 2011,19,4,4,7,8,99,1,18881.111874611677,13332.82,17017366.0,01h 42m 53s
Apr 15 2011,19,4,4,7,8,99,1,27768.99808738233,13898.31,36818068.0,01h 45m 08s
Apr 16 2011,19,4,4,7,8,99,1,36156.562610716275,13742.2,56936640.0,02h 07m 09s
Apr 17 2011,19,4,4,7,8,99,1,36701.950607377395,14045.09,57502652.0,01h 17m 46s
Apr 18 2011,19,4,4,7,8,99,1,23461.521290831235,16023.08,21854374.0,01h 36m 55s
Apr 19 2011,19,4,4,7,8,99,1,21486.46628027266,13320.06,22781080.0,01h 11m 47s
Apr 20 2011,19,4,4,7,8,99,1,29333.698730403266,16704.07,34122396.0,02h 16m 36s
Apr 21 2011,19,4,4,7,8,99,1,24681.66122672811,16747.46,22893916.0,01h 52m 49s
Apr 22 2011,19,4,4,7,8,99,1,22089.797581148814,14778.34,20842334.0,05h 32m 35s
Apr 23 2011,19,4,4,7,8,99,1,27554.868633821796,15737.29,31651812.0,02h 19m 25s
Apr 24 2011,19,4,4,7,8,99,1,24145.117655149646,16443.38,21953468.0,01h 31m 54s
Apr 25 2011,19,4,4,7,8,99,1,22760.53153175183,16259.73,18962650.0,02h 03m 03s
Apr 26 2011,19,4,4,7,8,99,1,32685.093685881697,16434.89,42010072.0,01h 51m 20s
Apr 27 2011,19,4,4,7,8,99,1,34506.95169202496,15931.93,47315516.0,02h 27m 52s
Apr 28 2011,19,4,4,7,8,99,1,36688.22612079218,15298.45,53763320.0,01h 42m 09s
Apr 29 2011,19,4,4,7,8,99,1,26477.870153941883,13919.87,32465866.0,01h 43m 28s
Apr 30 2011,19,4,4,7,8,99,1,24207.584708219758,14805.59,25065768.0,03h 09m 12s
May 01 2011,19,4,4,7,8,99,1,28430.874767760593,16724.07,30788766.0,01h 06m 12s
May 02 2011,19,4,4,7,8,99,1,22222.187626794366,16474.78,16517743.0,01h 07m 21s
May 03 2011,19,4,4,7,8,99,1,19655.103424761655,15265.05,12997348.0,01h 42m 28s
May 04 2011,19,4,4,7,8,99,1,21750.652000499173,15127.38,18179604.0,02h 12m 08s
May 05 2011,19,4,4,7,8,99,1,23401.41093720273,14919.11,22466170.0,03h 33m 07s
May 06 2011,19,4,4,7,8,99,1,22868.88412802668,17440.32,15525524.0,02h 21m 35s
May 07 2011,19,4,4,7,8,99,1,23469.236083781154,17392.91,16955464.0,01h 35m 04s
May 08 2011,19,4,4,7,8,99,1,21798.806658853984,18382.83,10691177.0,01h 37m 54s
May 09 2011,19,4,4,7,8,99,1,24442.050335550124,16172.01,21797164.0,01h 36m 58s
May 10 2011,19,4,4,7,8,99,1,27478.0480639624,16760.96,27586700.0,03h 14m 48s
May 11 2011,19,4,4,7,8,99,1,29536.262456073782,19745.04,25673958.0,01h 55m 40s
May 12 2011,19,4,4,7,8,99,1,25254.029508406442,17873.49,19631076.0,02h 17m 21s
May 13 2011,19,4,4,7,8,99,1,24907.356426059083,19020.46,16128011.0,01h 37m 22s
May 14 2011,19,4,4,7,8,99,1,24402.784527511925,16089.27,21463250.0,01h 53m 11s
May 15 2011,19,4,4,7,8,99,1,26297.09519668219,15136.11,28033166.0,03h 44m 40s
May 16 2011,19,4,4,7,8,99,1,25080.639616161592,14654.04,26169402.0,03h 47m 49s
May 17 2011,19,4,4,7,8,99,1,24829.28680615407,16389.68,21551176.0,03h 42m 01s
May 18 2011,19,4,4,7,8,99,1,26211.950882672696,19589.25,17451880.0,03h 43m 19s
May 19 2011,19,4,4,7,8,99,1,24911.670356318667,20264.61,12733972.0,03h 42m 31s
May 20 2011,19,4,4,7,8,99,1,22298.26887946116,19069.19,9183813.0,01h 43m 27s
May 21 2011,19,4,4,7,8,99,1,22328.593675423508,17354.51,13105347.0,03h 36m 39s
May 22 2011,19,4,4,7,8,99,1,25310.270373658353,18117.2,18344186.0,02h 20m 48s
May 23 2011,19,4,4,7,8,99,1,28150.022289134853,17809.24,25708226.0,01h 35m 35s
May 24 2011,19,4,4,7,8,99,1,29315.252776440357,19737.72,23946054.0,01h 48m 25s
May 25 2011,19,4,4,7,8,99,1,24440.04509077612,16442.82,19925956.0,02h 21m 13s
May 26 2011,19,4,4,7,8,99,1,26749.8972861437,15838.5,26736486.0,01h 05m 57s
May 27 2011,19,4,4,7,8,99,1,21784.059216778296,16454.43,13475247.0,01h 02m 35s
May 28 2011,19,4,4,7,8,99,1,23109.704380225463,17521.98,14076851.0,02h 02m 43s
May 29 2011,19,4,4,7,8,99,1,25254.50651557057,18981.72,15702191.0,02h 00m 36s
May 30 2011,19,4,4,7,8,99,1,22029.23193828734,14813.89,17702872.0,01h 32m 17s
May 31 2011,19,4,4,7,8,99,1,26266.71316869286,16006.91,24915088.0,01h 26m 02s
Jun 01 2011,19,4,4,7,8,99,1,30626.380551072478,15842.33,35583652.0,02h 01m 50s
Jun 02 2011,19,4,4,7,8,99,1,27098.395875228387,15831.69,27196506.0,01h 39m 59s
Jun 03 2011,19,4,4,7,8,99,1,22864.763062109836,15064.22,18911792.0,01h 31m 23s
Jun 04 2011,19,4,4,7,8,99,1,23073.24600479521,16863.92,15142651.0,01h 32m 17s
Jun 05 2011,19,4,4,7,8,99,1,20187.518060652135,16343.3,9479435.0,01h 34m 03s
Jun 06 2011,19,4,4,7,8,99,1,20327.475008808273,16016.95,10537278.0,01h 36m 06s
Jun 07 2011,19,4,4,7,8,99,1,21355.459496367283,16194.98,12517314.0,01h 32m 09s
Jun 08 2011,19,4,4,7,8,99,1,24395.744401876596,15205.45,22019250.0,02h 02m 21s
Jun 09 2011,19,4,4,7,8,99,1,24774.06474827988,16833.21,19047136.0,01h 01m 05s
Jun 10 2011,19,4,4,7,8,99,1,22409.380350218624,17329.4,12238104.0,01h 39m 44s
Jun 11 2011,19,4,4,7,8,99,1,23371.661810945392,18913.78,10747422.0,02h 16m 19s
Jun 12 2011,19,4,4,7,8,99,1,24400.59816320373,18420.11,14322126.0,01h 09m 26s
Jun 13 2011,19,4,4,7,8,99,1,22367.63083366894,17129.06,12527761.0,02h 07m 29s
Jun 14 2011,19,4,4,7,8,99,1,23215.20874947615,16901.88,15051659.0,01h 42m 58s
Jun 15 2011,19,4,4,7,8,99,1,22899.351587216515,16544.38,15129104.0,01h 30m 11s
Jun 16 2011,19,4,4,7,8,99,1,23569.08352584458,18448.79,12190649.0,02h 31m 08s
Jun 17 2011,19,4,4,7,8,99,1,22979.470857558874,17100.87,13969670.0,02h 31m 19s
Jun 18 2011,19,4,4,7,8,99,1,24006.955718074187,16942.17,16769330.0,01h 39m 34s
Jun 19 2011,19,4,4,7,8,99,1,26159.677342025512,18013.24,19324918.0,01h 26m 00s
Jun 20 2011,19,4,4,7,8,99,1,26079.366199537726,18653.0,17610992.0,01h 31m 18s
Jun 21 2011,19,4,4,7,8,99,1,27172.174685270904,17858.54,22080506.0,03h 16m 24s
Jun 22 2011,19,4,4,7,8,99,1,26927.050464512402,17222.5,23005808.0,01h 08m 28s
Jun 23 2011,19,4,4,7,8,99,1,26071.041708117824,17626.92,20019202.0,02h 46m 49s
Jun 24 2011,19,4,4,7,8,99,1,25076.330785451086,17034.53,19069440.0,05h 30m 32s
