start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sfclay_physics
Dec 04 2011,19,4,3,7,8,1,1
Dec 05 2011,19,4,3,7,8,1,1
Dec 06 2011,19,4,3,7,8,1,1
Dec 07 2011,19,4,3,7,8,1,1
Dec 08 2011,19,4,3,7,8,1,1
Dec 09 2011,19,4,3,7,8,1,1
Dec 10 2011,19,4,3,7,8,1,1
Dec 11 2011,19,4,3,7,8,1,1
Dec 12 2011,19,4,3,7,8,1,1
Dec 13 2011,19,4,3,7,8,1,1
Dec 14 2011,19,4,3,7,8,1,1
Dec 15 2011,19,4,3,7,8,1,1
Dec 16 2011,19,4,3,7,8,1,1
Dec 17 2011,19,4,3,7,8,1,1
Dec 18 2011,19,4,3,7,8,1,1
Dec 19 2011,19,4,3,7,8,1,1
Dec 20 2011,19,4,3,7,8,1,1
Dec 21 2011,19,4,3,7,8,1,1
Dec 22 2011,19,4,3,7,8,1,1
Dec 23 2011,19,4,3,7,8,1,1
Dec 24 2011,19,4,3,7,8,1,1
Dec 25 2011,19,4,3,7,8,1,1
Dec 26 2011,19,4,3,7,8,1,1
Dec 27 2011,19,4,3,7,8,1,1
Dec 28 2011,19,4,3,7,8,1,1
Dec 29 2011,19,4,3,7,8,1,1
Dec 30 2011,19,4,3,7,8,1,1
Dec 31 2011,19,4,3,7,8,1,1
