start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,runtime
Sep 03 2011,8,7,3,1,1,10,1,814.484121540272,01h 39m 47s
May 29 2011,51,3,1,1,8,6,1,949.3362020913642,01h 11m 52s
Jul 30 2011,19,4,3,1,1,5,1,808.083403172103,04h 09m 06s
Oct 03 2011,2,3,3,1,1,10,1,599.076686223853,01h 38m 50s
Oct 08 2011,2,4,3,1,7,5,1,898.0333776241232,01h 32m 04s
Mar 03 2011,8,7,3,1,1,10,1,855.7436744536161,03h 51m 41s
Jun 27 2011,8,7,3,1,1,10,1,1116.80360456259,01h 43m 54s
Nov 21 2011,2,4,3,1,1,5,1,469.50682464662555,01h 20m 11s
Apr 18 2011,2,4,3,1,7,5,1,1043.7287745759588,01h 05m 28s
Aug 05 2011,8,7,1,1,1,93,1,858.6311841793008,01h 32m 45s
Feb 08 2011,8,7,3,1,1,5,1,1053.7954977192892,01h 07m 50s
Mar 08 2011,17,3,1,1,1,11,1,813.4429493735255,01h 36m 01s
Apr 04 2011,2,4,3,1,1,5,1,1798.4657091754698,01h 42m 15s
Nov 25 2011,8,7,3,1,1,10,1,747.7151415498439,01h 36m 19s
Jun 28 2011,17,3,1,1,1,11,1,1113.4164193829608,01h 37m 42s
Jan 22 2011,8,7,3,1,1,93,1,6.0219999999999996e+23,06h 00m 06s
Sep 17 2011,8,7,3,1,1,10,1,814.6579429267553,01h 33m 49s
Feb 14 2011,19,7,3,1,1,10,1,6.0219999999999996e+23,00h 00m 00s
Nov 01 2011,8,4,3,1,1,10,1,893.3691358562414,01h 11m 39s
Jul 13 2011,2,7,3,1,1,5,1,905.2232740223571,03h 35m 27s
Oct 10 2011,8,7,3,1,1,10,1,770.5043929954038,01h 50m 01s
Jun 20 2011,8,7,1,1,1,93,1,1030.2335378490016,01h 33m 17s
Jan 24 2011,8,7,1,1,1,10,1,680.7338613984673,01h 45m 16s
Jul 25 2011,8,7,3,1,1,93,1,6.024035819294183e+23,01h 41m 18s
Oct 31 2011,51,4,3,1,1,5,1,571.8796866988727,01h 17m 45s
Aug 18 2011,8,7,1,1,5,93,1,841.509394599902,01h 02m 11s
Mar 05 2011,2,4,1,1,1,5,1,1297.438043487564,01h 40m 34s
Apr 26 2011,8,7,3,1,1,5,1,1451.9531427570391,02h 05m 26s
Dec 01 2011,2,4,3,1,5,5,1,584.0403699395368,01h 49m 09s
Sep 04 2011,51,7,3,1,1,10,1,1008.037157100124,01h 45m 19s
Feb 13 2011,8,7,3,1,1,10,1,929.5068882639055,05h 01m 47s
Feb 24 2011,8,7,3,1,1,10,1,725.7576061726663,01h 54m 19s
Aug 14 2011,17,3,3,1,1,11,1,846.9288318213521,01h 39m 42s
Jun 03 2011,19,3,3,1,1,10,1,970.137874923747,00h 57m 39s
Jul 23 2011,8,7,3,1,1,11,1,896.2002861213907,01h 39m 27s
Jul 09 2011,17,3,3,1,1,10,1,1106.8858542174485,01h 37m 48s
Mar 10 2011,8,7,3,1,1,10,1,1266.7417046086819,01h 37m 55s
Oct 23 2011,19,7,3,1,1,10,1,560.0311630925411,00h 46m 44s
Dec 20 2011,17,3,3,1,1,11,1,644.3242822910755,01h 41m 55s
Nov 21 2011,17,3,3,1,1,11,1,503.1296736853965,01h 40m 17s
Aug 15 2011,17,3,3,1,1,10,1,910.6645508106255,01h 49m 49s
Nov 08 2011,2,7,3,1,1,11,1,698.7017677907027,01h 32m 55s
Aug 27 2011,19,3,3,1,1,10,1,1794.3831464788677,00h 38m 27s
Jul 03 2011,19,3,3,1,1,10,1,943.1301570611149,00h 59m 39s
Jan 14 2011,17,3,3,1,1,11,1,441.7988589179873,01h 45m 11s
Mar 30 2011,8,7,1,1,1,93,1,783.2325125465746,01h 53m 33s
Feb 09 2011,19,3,3,1,1,10,1,992.3900491355471,01h 07m 49s
Jul 18 2011,17,3,99,1,1,11,1,6.024035819294183e+23,01h 35m 24s
Mar 12 2011,17,3,3,1,1,11,1,1001.6307816467133,02h 00m 22s
Jun 13 2011,2,4,3,1,1,5,1,898.0128917907482,01h 35m 45s
May 12 2011,17,3,3,1,1,11,1,1030.9743072539768,01h 41m 53s
Nov 27 2011,19,3,3,1,1,10,1,890.6887406602489,01h 21m 21s
Aug 27 2011,5,4,3,1,7,5,1,1746.240135271746,02h 22m 04s
Apr 01 2011,2,3,3,1,1,11,1,1049.3132575711215,00h 45m 01s
May 15 2011,19,3,3,1,1,10,1,1163.2697963158353,01h 14m 53s
Sep 03 2011,8,3,3,1,1,11,1,798.8597817604859,01h 04m 27s
Jul 24 2011,17,7,3,1,1,10,1,917.0014243135262,05h 11m 24s
Sep 13 2011,2,7,1,1,1,93,1,865.8183990057692,01h 31m 18s
Apr 02 2011,8,4,3,1,5,5,1,1208.115607291174,01h 46m 36s
Nov 08 2011,2,3,3,1,1,5,1,6.0219999999999996e+23,06h 00m 07s
Jul 10 2011,19,4,3,1,1,10,1,893.714252954853,01h 08m 52s
Apr 13 2011,2,4,3,1,1,5,1,982.6111374885827,01h 40m 46s
Oct 23 2011,19,7,3,1,1,10,1,6.024035819294183e+23,03h 08m 56s
Oct 16 2011,17,3,3,1,1,11,1,1203.1070470868892,02h 08m 39s
Jan 23 2011,19,3,3,1,1,10,1,671.6029400837532,01h 12m 58s
Sep 04 2011,17,3,3,1,1,11,1,990.4705332356889,01h 52m 15s
Apr 29 2011,8,7,1,1,1,93,1,6.0219999999999996e+23,06h 00m 08s
Mar 18 2011,17,3,3,1,1,11,1,1114.7039404518691,01h 52m 31s
Sep 29 2011,17,3,3,1,1,11,1,854.1062619988152,01h 48m 19s
Feb 23 2011,2,4,3,1,1,5,1,708.6318177625204,01h 33m 21s
Aug 15 2011,17,3,3,1,1,11,1,864.7513868318198,01h 34m 57s
Dec 06 2011,19,3,3,1,1,11,1,6.024035819294183e+23,01h 17m 55s
Apr 16 2011,17,3,3,1,1,10,1,1798.7831117778487,02h 04m 34s
Nov 10 2011,8,7,3,1,1,10,1,1019.8304366042457,02h 02m 00s
Nov 11 2011,8,7,3,1,1,10,1,830.9313647251489,01h 06m 22s
Apr 01 2011,19,3,3,1,1,11,1,991.5513633178751,01h 24m 42s
Jan 02 2011,17,3,3,1,1,10,1,735.0079418727773,01h 48m 59s
May 21 2011,19,7,3,1,1,10,1,940.036874334277,01h 33m 53s
Apr 30 2011,17,3,3,1,1,11,1,6.0219999999999996e+23,06h 00m 05s
Jun 30 2011,8,7,3,1,1,10,1,874.9019889380938,02h 34m 36s
Jul 25 2011,8,7,3,1,1,10,1,987.5924929120563,01h 41m 41s
Jun 12 2011,17,3,3,1,1,11,1,995.0292542925058,01h 57m 38s
Oct 23 2011,19,7,3,1,1,10,1,560.0311630925411,01h 26m 16s
Mar 03 2011,19,7,3,1,1,10,1,877.6939928500376,00h 48m 18s
Sep 22 2011,17,3,3,1,1,11,1,6.024035819294183e+23,03h 45m 07s
Jul 30 2011,5,3,3,1,1,11,1,842.3751018801966,00h 55m 30s
Sep 25 2011,17,7,3,1,1,11,1,733.5227983312602,02h 12m 03s
Sep 12 2011,8,3,1,1,1,5,1,798.7308510497928,01h 11m 31s
Nov 18 2011,2,4,3,1,1,5,1,856.1573760815442,04h 58m 57s
Jun 20 2011,51,4,3,1,5,5,1,1095.9083751124988,01h 38m 43s
Aug 09 2011,19,3,3,1,1,10,1,6.024035819294183e+23,01h 03m 45s
Jun 05 2011,19,3,3,1,1,10,1,834.9397341604497,00h 56m 52s
Jun 21 2011,8,7,1,1,1,93,1,1195.282431385372,01h 40m 09s
Mar 24 2011,19,3,3,1,1,10,1,1100.9231199639687,00h 39m 10s
Sep 05 2011,9,3,99,1,1,11,1,1022.4454035003669,02h 12m 52s
Oct 23 2011,2,4,3,1,7,5,1,531.0398917444576,01h 14m 04s
Apr 18 2011,19,7,3,1,1,10,1,1021.6131572731491,01h 33m 05s
Nov 27 2011,2,4,3,1,1,5,1,943.7558107656746,01h 24m 38s
Sep 22 2011,17,3,3,1,1,10,1,767.8907465424716,01h 42m 35s
Feb 23 2011,19,7,3,1,1,11,1,708.976094113154,01h 29m 21s
Mar 10 2011,19,3,3,1,1,10,1,6.024035819294183e+23,01h 16m 55s
Mar 16 2011,19,3,3,1,1,10,1,882.4191156453537,01h 12m 07s
Oct 19 2011,17,3,3,1,1,10,1,1287.8520332719074,01h 48m 03s
Apr 07 2011,19,3,3,1,1,11,1,877.5591253162236,01h 06m 21s
Sep 17 2011,8,7,3,1,1,10,1,814.6579429267553,01h 49m 50s
Sep 04 2011,8,7,1,1,1,93,1,933.5910235423875,01h 01m 12s
Jul 14 2011,2,4,3,1,7,5,1,925.7978115583962,01h 06m 52s
Jan 03 2011,2,4,3,1,1,5,1,655.7315467668483,01h 33m 35s
Sep 22 2011,17,3,3,1,1,11,1,741.139378061123,01h 39m 30s
Oct 11 2011,8,7,3,1,1,10,1,713.4624937375359,02h 41m 36s
Jan 09 2011,17,3,3,1,1,11,1,775.2696821241309,01h 48m 35s
Sep 17 2011,17,3,3,1,1,11,1,833.4376148550284,01h 33m 30s
Jan 21 2011,5,3,3,1,1,11,1,841.9474699637096,01h 03m 22s
Jul 26 2011,19,3,3,1,1,10,1,976.9408273383847,01h 08m 09s
Aug 26 2011,8,7,1,1,1,93,1,1231.4229392622951,00h 59m 26s
Aug 26 2011,19,3,3,1,1,10,1,1353.0534937805846,01h 05m 50s
Apr 26 2011,2,7,3,1,1,10,1,1556.0424753112175,01h 37m 49s
Jul 15 2011,19,3,3,1,1,10,1,940.3929813871357,01h 04m 26s
Sep 30 2011,8,7,3,1,1,10,1,1071.0004285061282,01h 49m 00s
Sep 19 2011,2,4,1,1,1,5,1,833.7499222707702,01h 34m 08s
Sep 12 2011,8,7,3,1,1,93,1,750.1705260716137,03h 49m 26s
May 11 2011,8,7,3,1,5,10,1,1391.9242112572801,01h 18m 19s
Mar 18 2011,51,4,3,1,1,5,1,1103.3274306640003,01h 21m 31s
Nov 19 2011,2,3,3,1,1,10,1,946.6776973866251,01h 04m 52s
Feb 25 2011,19,4,3,1,5,5,1,1770.9237765685048,01h 38m 23s
Jun 10 2011,2,7,3,1,1,10,1,954.6972980129455,00h 52m 31s
May 24 2011,8,7,1,1,1,93,1,1269.6789286202136,02h 52m 01s
Nov 16 2011,8,7,3,1,1,10,1,6.0219999999999996e+23,00h 00m 00s
Feb 10 2011,17,3,3,1,1,11,1,700.516623300434,01h 50m 16s
Jun 15 2011,19,3,3,1,1,10,1,970.3840438582534,01h 00m 00s
Sep 13 2011,19,3,3,1,1,10,1,936.7400416012233,00h 54m 18s
Mar 02 2011,17,3,99,1,1,11,1,1023.7498154663765,01h 29m 03s
Apr 27 2011,8,7,1,1,1,93,1,1665.6870280747034,03h 50m 25s
Jan 01 2011,2,4,3,1,7,5,1,1039.914474630885,01h 39m 50s
Apr 24 2011,17,3,3,1,1,11,1,1011.5675093150655,01h 12m 59s
Sep 13 2011,8,4,3,1,1,5,1,845.973572114354,01h 18m 32s
Nov 06 2011,2,7,3,1,1,10,1,1031.4867973267615,01h 46m 22s
May 23 2011,8,7,1,1,1,5,1,6.024035819294183e+23,01h 52m 33s
Feb 25 2011,2,7,3,1,1,10,1,1349.702587921247,01h 52m 32s
Nov 27 2011,19,7,3,1,1,10,1,897.1665877318379,03h 46m 21s
Oct 30 2011,2,4,3,1,7,5,1,968.4046814028625,04h 01m 53s
Dec 10 2011,2,3,3,1,1,5,1,546.6939082464787,01h 27m 32s
Feb 12 2011,19,4,3,1,1,10,1,1004.6793151457924,01h 02m 03s
Dec 17 2011,17,3,3,1,1,11,1,448.36811853960677,01h 00m 26s
Sep 20 2011,2,4,3,1,1,5,1,755.4921266844883,01h 34m 23s
Feb 18 2011,17,3,3,1,1,10,1,1478.241305865947,01h 47m 22s
Aug 18 2011,19,3,3,1,1,11,1,6.0219999999999996e+23,00h 00m 00s
Sep 10 2011,2,7,3,1,1,10,1,628.4821902000848,01h 46m 32s
Mar 02 2011,8,4,3,1,7,5,1,1026.9343017747208,02h 51m 49s
Apr 17 2011,51,4,3,1,1,5,1,1666.6308243922251,01h 26m 33s
Feb 24 2011,17,3,3,1,1,10,1,709.5029305653209,01h 46m 24s
Feb 22 2011,2,7,3,1,1,11,1,849.7607341907161,01h 08m 13s
Nov 26 2011,8,7,3,1,1,10,1,658.401047752902,01h 54m 52s
May 31 2011,2,4,3,1,7,5,1,1123.6740557679284,01h 36m 09s
Jul 13 2011,8,7,1,1,1,5,1,887.2173797519786,01h 25m 58s
Jan 07 2011,2,4,3,1,1,5,1,726.7702961926126,01h 36m 08s
Jan 25 2011,19,3,3,1,1,10,1,569.197367667799,01h 11m 40s
Aug 10 2011,2,7,3,1,1,10,1,1044.695076971761,01h 45m 44s
Apr 25 2011,17,3,3,1,1,11,1,6.0219999999999996e+23,06h 00m 02s
Dec 18 2011,17,3,3,1,1,11,1,585.4754942383788,01h 41m 25s
Oct 22 2011,2,4,3,1,1,5,1,480.5937831388768,01h 32m 02s
Jan 03 2011,2,4,3,1,7,5,1,681.0093487827089,01h 36m 11s
Oct 09 2011,17,7,3,1,1,11,1,767.8080856336375,02h 05m 14s
Sep 30 2011,8,3,3,1,1,10,1,6.0219999999999996e+23,06h 00m 09s
Dec 25 2011,2,7,1,1,1,93,1,6.0219999999999996e+23,06h 00m 07s
Sep 22 2011,8,4,3,1,1,5,1,689.3510493136025,01h 33m 22s
May 12 2011,2,4,3,1,7,5,1,1004.0625635280296,01h 13m 35s
Jul 02 2011,17,3,3,1,1,11,1,868.3618661875644,01h 03m 01s
May 22 2011,19,3,3,1,1,10,1,1170.4067484347968,00h 55m 54s
Apr 12 2011,2,7,3,1,1,5,1,1280.0710365122536,01h 50m 48s
Jul 19 2011,8,1,3,1,1,10,1,840.191839838674,01h 11m 58s
Sep 05 2011,2,4,3,1,7,5,1,907.9615631155731,02h 22m 09s
May 09 2011,2,4,3,1,1,5,1,1033.2810791823194,00h 44m 31s
Dec 22 2011,5,7,3,1,1,11,1,612.1191292724473,01h 11m 51s
Oct 17 2011,8,3,1,1,1,5,1,1010.1029250519462,05h 27m 06s
May 06 2011,19,7,3,1,1,10,1,958.369334327892,01h 32m 34s
Mar 19 2011,8,7,3,1,1,10,1,771.2830734723759,01h 40m 10s
Jun 18 2011,17,4,3,1,1,11,1,1003.6052951891563,01h 13m 26s
Jul 06 2011,51,3,3,1,5,5,1,889.052068356158,01h 20m 49s
Feb 06 2011,8,7,3,1,1,5,1,753.2228813289373,01h 53m 23s
Jan 25 2011,2,4,3,1,1,10,1,654.1888111374465,01h 24m 58s
Aug 05 2011,17,3,3,1,7,11,1,6.0219999999999996e+23,00h 00m 00s
Dec 28 2011,2,4,3,1,1,5,1,1198.8299986513748,01h 38m 40s
Aug 24 2011,2,4,3,1,1,11,1,1007.8509310592005,00h 43m 10s
May 27 2011,17,3,3,1,1,5,1,947.5406462269711,01h 40m 08s
May 03 2011,8,7,3,1,1,10,1,6.0219999999999996e+23,01h 33m 40s
Dec 10 2011,2,4,3,1,5,5,1,646.6515391548995,01h 48m 36s
Oct 24 2011,2,7,3,1,1,10,1,702.5076308475931,05h 00m 40s
Oct 20 2011,2,4,3,1,1,5,1,1892.9794242264586,01h 34m 42s
Aug 07 2011,19,3,3,1,1,11,1,986.5584510152755,01h 08m 50s
Dec 08 2011,5,3,3,1,1,10,1,962.647037577638,00h 50m 18s
Oct 23 2011,17,3,3,1,1,11,1,540.9490375569317,00h 52m 59s
Mar 01 2011,17,3,3,1,1,11,1,1151.3183178775407,01h 41m 21s
May 14 2011,2,4,3,1,7,5,1,1036.3630000004368,01h 06m 53s
Sep 23 2011,2,4,3,1,7,5,1,606.266736299436,01h 43m 32s
Jul 06 2011,19,3,3,1,1,5,1,971.7383040807338,00h 58m 51s
Dec 06 2011,51,4,3,1,5,10,1,650.3764134221781,01h 28m 33s
Jun 27 2011,2,4,3,1,5,5,1,1147.0276306619744,01h 45m 43s
Jun 17 2011,19,3,3,1,1,10,1,1054.693950948736,01h 01m 12s
Apr 21 2011,19,3,3,1,1,10,1,1195.187099676935,01h 03m 10s
Sep 18 2011,17,3,3,1,1,11,1,976.2621417338812,01h 42m 51s
Dec 30 2011,51,4,3,1,5,5,1,805.3491596017165,05h 24m 37s
Jan 25 2011,51,4,3,1,5,5,1,631.45957267213,01h 46m 24s
Jul 17 2011,19,3,3,1,1,5,1,1002.9483234130859,01h 06m 46s
Dec 02 2011,2,4,3,1,1,10,1,474.80133925677274,00h 43m 37s
May 30 2011,2,4,3,1,1,5,1,945.3516246389727,04h 41m 23s
Feb 21 2011,17,3,3,1,1,11,1,1072.1400165690438,01h 57m 58s
Mar 13 2011,8,7,3,1,1,10,1,871.1757632219791,01h 48m 23s
Mar 27 2011,17,3,3,1,1,11,1,1028.3888483559608,02h 00m 38s
Dec 27 2011,17,3,3,1,1,11,1,907.0701914168296,01h 37m 30s
May 25 2011,17,3,3,1,1,11,1,1008.4574846984642,01h 13m 22s
Aug 06 2011,17,3,3,1,1,11,1,865.1666426157236,01h 37m 50s
Oct 19 2011,19,7,1,1,1,5,1,1279.1995976827727,01h 32m 50s
Apr 25 2011,8,3,3,1,1,10,1,1065.8858431051344,05h 10m 14s
May 13 2011,2,7,3,1,1,10,1,1102.5826232250797,04h 53m 52s
Dec 19 2011,2,4,3,1,1,5,1,846.8854307407306,01h 35m 58s
Aug 10 2011,17,3,3,1,1,11,1,995.7778129103701,01h 00m 50s
Jan 29 2011,19,3,3,1,1,10,1,535.2962039176621,00h 56m 52s
Jun 14 2011,17,3,3,1,1,11,1,959.3640994512843,01h 42m 57s
Sep 10 2011,19,3,3,1,1,10,1,674.3250138799343,01h 00m 04s
Nov 04 2011,8,7,3,1,1,10,1,787.3019960081604,01h 47m 02s
Jun 25 2011,8,7,3,1,1,10,1,985.0912117893376,01h 53m 52s
Jun 20 2011,8,7,3,1,1,5,1,1035.6091706514246,01h 35m 34s
May 20 2011,2,4,1,1,1,5,1,946.0524763012837,00h 45m 46s
Sep 09 2011,19,3,3,1,1,10,1,879.5522484448416,01h 03m 14s
Nov 26 2011,8,7,3,1,1,10,1,658.401047752902,05h 34m 30s
Aug 24 2011,19,7,3,1,1,10,1,1074.7365838954465,01h 27m 55s
Oct 16 2011,8,3,3,1,1,10,1,1235.7916080889308,01h 05m 25s
Nov 10 2011,2,4,3,1,7,5,1,1052.4558861220303,03h 46m 21s
Jan 12 2011,5,3,3,1,1,11,1,1097.407145077716,00h 58m 55s
Sep 30 2011,17,3,3,1,1,11,1,1034.6820893947688,01h 49m 13s
Jun 12 2011,2,4,3,1,7,5,1,984.7207978746103,01h 18m 29s
Nov 13 2011,9,3,3,1,1,11,1,1250.2983787742821,01h 47m 00s
Nov 07 2011,51,4,99,1,5,5,1,1326.802225300835,01h 38m 11s
Oct 22 2011,2,7,3,1,1,10,1,510.4835496446828,01h 45m 48s
May 18 2011,19,3,3,1,1,10,1,1042.6492366332836,00h 37m 26s
Feb 27 2011,2,4,3,1,1,11,1,777.4257919631532,01h 31m 12s
Mar 31 2011,17,3,3,1,1,5,1,875.7458445255008,01h 54m 39s
Dec 12 2011,51,4,3,1,5,5,1,865.1933870410337,01h 38m 28s
Jul 12 2011,2,4,3,1,7,5,1,964.6385784734778,01h 04m 04s
Nov 14 2011,19,3,3,1,1,11,1,1074.595938879074,01h 11m 43s
Mar 21 2011,17,3,3,1,1,10,1,1005.3799387191932,01h 45m 29s
Jun 11 2011,51,3,3,1,5,5,1,944.6428863633973,00h 56m 51s
Jan 17 2011,19,4,3,1,1,10,1,6.024035819294183e+23,01h 04m 02s
Jun 03 2011,2,4,3,1,7,5,1,964.2364171762958,01h 31m 15s
Jun 21 2011,2,4,3,1,5,5,1,1208.4188448731236,01h 45m 07s
Nov 26 2011,8,7,3,1,1,10,1,6.024035819294183e+23,03h 58m 13s
Oct 15 2011,2,4,3,1,1,5,1,1251.1075866130705,01h 13m 01s
May 16 2011,8,7,3,1,1,10,1,1079.1772986580238,01h 20m 11s
Sep 22 2011,19,3,3,1,1,10,1,775.0209816705624,00h 57m 25s
Jul 16 2011,8,7,1,1,1,5,1,889.4813501364633,01h 02m 27s
Oct 03 2011,2,4,3,1,1,5,1,578.2748988685437,01h 10m 51s
Feb 15 2011,8,7,1,1,9,10,1,1242.2313401240453,01h 36m 01s
Nov 17 2011,8,7,3,1,1,93,1,6.024035819294183e+23,01h 31m 21s
Jul 16 2011,8,3,3,1,1,10,1,985.724600389294,01h 16m 07s
Mar 26 2011,19,7,1,1,1,5,1,868.0500468800481,01h 06m 42s
Feb 19 2011,17,3,3,1,1,11,1,1610.4014399807713,01h 48m 18s
Nov 14 2011,2,7,3,1,1,10,1,1075.1840084621317,01h 38m 42s
Jun 04 2011,17,3,3,1,1,11,1,904.654123234686,01h 19m 22s
Jun 20 2011,8,7,3,1,1,10,1,1034.8877327946952,01h 32m 47s
Jun 28 2011,8,3,3,1,1,10,1,1131.6883573102784,01h 20m 50s
Nov 13 2011,17,7,3,1,1,11,1,1264.6893032166108,05h 58m 49s
Aug 10 2011,8,3,1,1,1,5,1,1037.3297209596349,04h 41m 43s
Apr 19 2011,19,7,3,1,1,10,1,930.9203475165077,01h 40m 26s
May 26 2011,19,7,3,1,1,10,1,6.0219999999999996e+23,06h 00m 03s
Oct 01 2011,2,4,3,1,1,10,1,811.972394335524,01h 22m 33s
Jan 01 2011,2,4,3,1,1,5,1,1018.280172620625,01h 38m 06s
Nov 14 2011,8,7,3,1,1,10,1,1079.7554067321669,01h 48m 47s
Jun 20 2011,17,3,3,1,1,11,1,1040.7626596122177,01h 37m 14s
Dec 01 2011,8,4,3,1,1,5,1,486.55240808093663,04h 34m 47s
Aug 22 2011,2,7,1,1,1,5,1,896.3096843066924,01h 51m 44s
Mar 30 2011,17,3,3,1,1,11,1,806.7262552073353,01h 54m 17s
Apr 13 2011,2,4,3,1,1,10,1,998.9746108194948,00h 56m 00s
Apr 01 2011,8,7,3,1,1,10,1,1022.3583089479953,02h 00m 28s
Dec 03 2011,2,4,3,1,1,5,1,696.3844650893386,04h 12m 57s
Apr 21 2011,8,7,3,1,1,10,1,1148.3109423690814,05h 53m 37s
Mar 16 2011,2,4,3,1,1,10,1,900.1825871204397,01h 29m 36s
Aug 25 2011,8,7,3,1,1,5,1,1008.6785397099675,01h 48m 06s
Nov 30 2011,17,3,1,1,1,11,1,811.7780687734444,01h 02m 54s
Mar 01 2011,8,7,3,1,1,10,1,1144.3992564158625,01h 42m 57s
Apr 12 2011,8,7,1,1,1,5,1,1257.7312348601088,01h 29m 30s
Jun 30 2011,8,3,3,1,1,11,1,836.113251244888,01h 19m 31s
Mar 14 2011,17,7,1,1,1,5,1,688.098896482071,02h 00m 23s
May 07 2011,8,7,1,1,1,5,1,954.7334843988854,01h 01m 40s
Mar 10 2011,8,7,1,1,1,5,1,1238.5792891299025,02h 03m 22s
Jan 13 2011,8,3,3,1,1,10,1,6.024035819294183e+23,01h 26m 44s
Apr 24 2011,19,7,3,1,1,10,1,1089.8992521070222,01h 30m 54s
Mar 04 2011,8,7,3,1,1,10,1,6.024035819294183e+23,01h 51m 02s
Dec 28 2011,8,7,3,1,1,10,1,1213.934167142014,01h 54m 34s
Sep 16 2011,8,3,3,1,1,11,1,884.4531224124379,01h 21m 33s
Oct 27 2011,17,7,1,1,1,5,1,616.4130785149762,02h 27m 13s
Aug 06 2011,2,4,3,1,5,5,1,847.6550809623616,01h 20m 56s
Jul 13 2011,17,3,3,1,1,11,1,902.9608069621734,01h 26m 00s
Apr 20 2011,51,4,3,1,1,5,1,1256.8452179840222,01h 38m 36s
Nov 20 2011,8,7,1,1,5,5,1,1252.858320886054,02h 04m 39s
Jan 27 2011,8,3,3,1,1,10,1,697.4047198755793,01h 31m 52s
Oct 27 2011,9,3,99,1,1,11,1,638.8992094223444,02h 05m 33s
Nov 10 2011,8,7,1,1,1,5,1,1047.488047981965,01h 07m 35s
Dec 03 2011,17,3,3,1,1,11,1,697.0801094463694,01h 42m 31s
Nov 29 2011,2,4,3,1,1,10,1,890.9244755953412,01h 24m 01s
Mar 07 2011,2,4,3,1,1,10,1,1105.6510344800417,01h 34m 50s
May 21 2011,2,7,3,1,1,5,1,905.3997963934603,01h 31m 22s
Nov 29 2011,17,3,3,1,1,11,1,844.6994669752421,01h 55m 29s
Jan 31 2011,51,4,3,1,5,5,1,630.4425449090968,01h 13m 27s
Sep 07 2011,2,3,3,1,1,5,1,719.0064146071024,01h 33m 58s
Mar 13 2011,19,4,3,1,1,10,1,855.5647482318994,01h 11m 20s
Jul 31 2011,19,3,3,1,1,10,1,797.5512207292604,03h 11m 27s
Dec 19 2011,2,7,3,1,1,10,1,6.0219999999999996e+23,06h 00m 02s
Jul 02 2011,17,7,3,1,1,11,1,863.4890662365475,01h 04m 20s
Aug 08 2011,2,3,3,1,1,10,1,951.3099672720332,01h 17m 09s
Mar 03 2011,19,3,3,1,1,10,1,895.517490124929,00h 47m 39s
Dec 29 2011,17,3,3,1,1,11,1,735.9978908867317,01h 38m 18s
Mar 27 2011,8,7,3,1,1,10,1,1085.3280318826094,05h 37m 56s
Apr 05 2011,8,7,1,1,1,5,1,1889.1608415687247,01h 59m 53s
Sep 13 2011,2,4,3,1,5,5,1,1027.9864587739696,01h 48m 13s
May 07 2011,17,3,3,1,1,11,1,985.8456002046204,05h 31m 23s
Oct 23 2011,8,7,1,1,1,93,1,540.4395846617771,01h 36m 04s
Oct 21 2011,17,4,3,1,1,5,1,633.0327012993616,01h 49m 00s
Mar 03 2011,2,3,3,1,1,11,1,903.7457617887269,00h 54m 43s
Apr 08 2011,17,3,3,1,1,11,1,838.2913570801743,01h 45m 22s
Dec 17 2011,8,7,3,1,1,10,1,459.98398080565977,01h 45m 33s
Oct 07 2011,17,3,3,1,1,11,1,685.2223189321641,01h 21m 24s
Dec 19 2011,17,3,3,1,1,11,1,830.9270440534904,01h 33m 02s
Mar 19 2011,2,4,3,1,1,5,1,775.5870238093698,01h 30m 06s
Nov 02 2011,8,7,3,1,1,93,1,701.2205527665456,01h 18m 31s
Sep 18 2011,17,3,3,1,1,5,1,973.793071282405,00h 55m 40s
Jun 06 2011,2,4,3,1,1,11,1,802.3494940238774,01h 24m 55s
Nov 22 2011,8,7,1,1,1,5,1,513.8685392041824,01h 58m 23s
Nov 13 2011,8,3,1,1,1,5,1,1299.0121924935686,01h 11m 25s
May 18 2011,17,7,3,1,1,11,1,1269.9388460829855,02h 13m 15s
Feb 22 2011,2,4,3,1,1,11,1,832.9694422421969,04h 10m 01s
Dec 15 2011,17,3,3,1,1,10,1,1022.4836945113354,05h 31m 31s
May 30 2011,8,7,1,1,1,93,1,958.3957107733085,05h 36m 33s
Oct 16 2011,8,7,1,1,1,5,1,1277.5833847826705,01h 48m 44s
Dec 15 2011,19,3,3,1,1,10,1,1025.5533330786668,00h 44m 40s
May 11 2011,8,7,3,1,1,10,1,1158.4433742898123,01h 41m 37s
Sep 18 2011,8,7,1,1,1,5,1,966.3997688391435,01h 43m 36s
Jan 09 2011,19,7,3,1,1,10,1,6.024035819294183e+23,01h 27m 09s
Oct 29 2011,8,3,3,1,1,10,1,708.6017906021871,01h 06m 21s
Sep 12 2011,2,4,3,1,7,10,1,819.6911313055024,01h 27m 06s
Mar 05 2011,19,3,3,1,1,5,1,1263.211402788132,01h 22m 49s
Jun 22 2011,2,4,3,1,5,10,1,1406.3627926822453,01h 19m 39s
Apr 04 2011,19,3,3,1,1,5,1,1693.846046398406,01h 23m 20s
Oct 08 2011,8,7,3,1,1,10,1,850.2676819978178,01h 34m 38s
May 05 2011,8,7,1,1,1,5,1,960.1644863321374,01h 48m 28s
