start_date,mp_physics,ra_lw_physics,ra_sw_physics,sf_surface_physics,bl_pbl_physics,cu_physics,sf_sfclay_physics,fitness,ghi_error,wpd_error,runtime
Sep 04 2011,21,4,3,4,1,1,1,5.212901009052955e+23,6.0219999999999996e+23,6.0219999999999996e+23,01h 00m 24s
Nov 23 2011,3,3,2,7,11,10,1,23518.942996346632,7677.11,43916580.0,00h 39m 21s
Jan 07 2011,10,1,99,5,1,11,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 00s
Jun 03 2011,51,99,3,5,8,5,1,23873.2768833195,15148.61,21104890.0,02h 58m 50s
Feb 18 2011,13,1,99,2,9,7,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 01s
Aug 01 2011,10,3,3,7,12,10,1,23071.954101381463,17677.96,14788949.0,04h 37m 25s
Jul 01 2011,51,3,99,5,11,3,1,26160.218162711382,17885.54,19729788.0,05h 35m 11s
Jun 09 2011,8,3,5,5,1,11,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 09s
May 25 2011,18,1,2,4,4,3,4,30920.079815985708,19560.91,28079334.0,04h 31m 38s
Mar 30 2011,11,1,99,2,5,99,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Nov 20 2011,50,1,1,4,10,1,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Aug 27 2011,13,99,4,1,12,99,10,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Sep 07 2011,13,99,4,1,12,10,1,19535.722869896614,13008.42,19891734.0,01h 07m 39s
Jul 25 2011,13,3,3,7,12,99,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 03s
Jul 07 2011,3,3,2,7,11,11,1,26065.858171910008,19773.67,15261622.0,00h 40m 40s
Mar 22 2011,51,1,99,5,1,1,1,34719.759956024005,13613.85,56130136.0,03h 34m 30s
Nov 19 2011,21,3,1,4,4,11,4,22882.67360882048,8118.86,41575944.0,02h 06m 52s
Oct 09 2011,51,1,99,5,1,1,1,28369.640063041465,10762.6,47752236.0,03h 17m 36s
May 22 2011,50,1,1,4,10,1,4,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Nov 17 2011,2,5,99,2,4,16,10,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,00h 00m 00s
Apr 07 2011,13,99,4,1,1,99,1,20297.36062360052,12807.31,22073082.0,01h 13m 40s
Apr 18 2011,21,4,3,4,12,10,1,26697.466748524886,16117.84,29325894.0,01h 12m 36s
Dec 19 2011,8,99,99,5,11,3,1,29820.27681510754,7407.09,59782960.0,03h 52m 07s
Oct 11 2011,10,3,3,5,8,5,1,6.0219999999999996e+23,6.0219999999999996e+23,6.0219999999999996e+23,08h 00m 09s
Nov 18 2011,3,3,2,7,11,1,1,20687.959018430014,7731.74,36939296.0,00h 45m 36s
Feb 01 2011,13,3,3,7,12,10,1,16131.248538044018,6146.31,28408474.0,01h 11m 39s
